City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description,Rain (last 3 hrs),Snow (last 3 hrs)
250,Clovis,US,2020-04-19 19:06:41,36.83,-119.7,69.01,59,75,5.82,broken clouds,0,0
251,Oranjemund,NA,2020-04-19 19:06:41,-28.55,16.43,61.5,87,0,1.81,clear sky,0,0
252,Kungurtug,RU,2020-04-19 19:06:42,50.6,97.52,30.29,51,0,0.4,clear sky,0,0
253,Hamilton,US,2020-04-19 19:06:43,39.18,-84.53,55.99,54,90,6.93,overcast clouds,0,0
254,Tula,RU,2020-04-19 19:04:22,54.2,37.61,39.99,61,100,2.17,light snow,0,0
255,Dodge City,US,2020-04-19 19:01:45,37.75,-100.02,69.01,52,40,9.17,scattered clouds,0,0
256,Jizan,SA,2020-04-19 19:06:44,17.33,42.67,87.8,66,75,7.72,broken clouds,0,0
257,Kijang,KR,2020-04-19 19:06:45,35.24,129.21,51.8,87,75,9.17,broken clouds,0,0
258,Isangel,VU,2020-04-19 19:06:45,-19.55,169.27,78.89,84,100,16.4,light rain,0,0
259,Komsomolskiy,UZ,2020-04-19 19:05:40,40.43,71.72,62.6,33,3,6.93,clear sky,0,0
260,Gigmoto,PH,2020-04-19 19:06:48,13.78,124.39,81.43,80,84,11.23,broken clouds,0,0
261,Sao Filipe,CV,2020-04-19 19:06:48,14.9,-24.5,72.03,74,13,23.78,few clouds,0,0
262,Warren,US,2020-04-19 19:03:26,39.43,-84.17,57.2,54,40,9.17,scattered clouds,0,0
263,Broome,US,2020-04-19 19:03:22,42.25,-75.83,57.99,46,1,10.29,light rain,0,0
264,Dubbo,AU,2020-04-19 19:06:49,-32.25,148.62,46.4,93,94,5.82,overcast clouds,0,0
265,Mazagao,BR,2020-04-19 19:06:50,-0.12,-51.29,91.4,59,20,8.05,few clouds,0,0
266,Hasaki,JP,2020-04-19 19:06:50,35.73,140.83,48.2,87,75,14.99,broken clouds,0,0
267,Ahipara,NZ,2020-04-19 19:06:51,-35.17,173.17,60.31,86,100,5.93,light rain,0,0
268,Hambantota,LK,2020-04-19 19:02:59,6.12,81.12,78.8,100,99,2.24,light rain,0,0
269,Gravdal,NO,2020-04-19 19:06:52,68.12,13.5,42.8,81,75,6.93,shower rain,0,0
270,Tuatapere,NZ,2020-04-19 19:06:36,-46.13,167.68,44.01,80,88,7.0,light rain,0,0
271,Sangueya,GN,2020-04-19 19:06:53,10.7,-14.37,86.76,51,97,11.36,overcast clouds,0,0
272,San Ramon,US,2020-04-19 19:05:09,37.78,-121.98,64.99,59,1,5.82,clear sky,0,0
273,Dyersburg,US,2020-04-19 19:06:54,36.03,-89.39,57.99,87,90,4.7,overcast clouds,0,0
274,Batsfjord,NO,2020-04-19 19:06:55,70.63,29.72,35.6,93,75,20.8,broken clouds,0,0
275,Hualmay,PE,2020-04-19 19:01:58,-11.1,-77.61,76.95,62,19,9.28,few clouds,0,0
276,Fuyu,CN,2020-04-19 19:06:56,45.18,124.82,50.23,77,100,14.25,light rain,0,0
277,Deputatskiy,RU,2020-04-19 19:06:56,69.3,139.9,0.54,86,98,5.55,overcast clouds,0,0
278,Ust-Charyshskaya Pristan,RU,2020-04-19 19:06:57,52.39,83.66,50.56,50,14,1.88,few clouds,0,0
279,Dunedin,NZ,2020-04-19 19:06:58,-45.87,170.5,48.0,55,33,11.5,scattered clouds,0,0
280,Ibipeba,BR,2020-04-19 19:06:59,-11.64,-42.01,80.56,52,80,9.08,broken clouds,0,0
281,Vardo,NO,2020-04-19 19:03:05,70.37,31.11,35.6,93,75,9.17,broken clouds,0,0
282,Mogadishu,SO,2020-04-19 19:07:00,2.04,45.34,84.88,70,99,9.28,overcast clouds,0,0
283,Islamkot,PK,2020-04-19 19:07:01,24.7,70.18,84.69,40,100,17.13,overcast clouds,0,0
284,Vostok,RU,2020-04-19 19:07:01,46.49,135.88,33.44,67,100,4.41,overcast clouds,0,0
285,Yuli,NG,2020-04-19 19:07:02,9.7,10.27,96.06,16,52,2.53,broken clouds,0,0
286,Ponta Pora,BR,2020-04-19 19:07:03,-22.54,-55.73,80.6,51,0,6.93,clear sky,0,0
287,Haines Junction,CA,2020-04-19 19:06:03,60.75,-137.51,42.67,53,100,4.97,overcast clouds,0,0
288,Taseyevo,RU,2020-04-19 19:07:04,57.22,94.9,32.63,76,0,9.6,clear sky,0,0
289,Husavik,IS,2020-04-19 19:07:05,66.04,-17.34,48.2,70,20,16.11,few clouds,0,0
290,Jinchang,CN,2020-04-19 19:07:05,38.5,102.17,43.25,27,76,8.9,broken clouds,0,0
291,Cabo San Lucas,MX,2020-04-19 19:02:57,22.89,-109.91,75.99,64,5,6.93,clear sky,0,0
292,Isla Mujeres,MX,2020-04-19 19:06:29,21.23,-86.73,86.0,66,75,18.34,broken clouds,0,0
293,Port Blair,IN,2020-04-19 19:07:07,11.67,92.75,83.88,76,5,8.19,clear sky,0,0
294,Lokoja,NG,2020-04-19 19:07:08,7.8,6.74,83.93,64,96,9.98,light rain,0,0
295,Kulhudhuffushi,MV,2020-04-19 19:07:08,6.62,73.07,86.58,72,39,8.16,scattered clouds,0,0
296,Usvyaty,RU,2020-04-19 19:07:09,55.75,30.75,36.14,80,57,6.64,light rain,0,0
297,Sazonovo,RU,2020-04-19 19:07:09,59.09,35.23,33.49,86,31,4.07,scattered clouds,0,0
298,Portel,BR,2020-04-19 19:07:10,-1.94,-50.82,87.35,72,81,0.85,moderate rain,0,0
299,Ribeira Grande,PT,2020-04-19 19:02:22,38.52,-28.7,60.8,59,20,18.34,few clouds,0,0
300,Jacksonville,US,2020-04-19 19:02:54,30.33,-81.66,84.99,65,75,6.93,broken clouds,0,0
301,Wanning,CN,2020-04-19 19:07:11,18.8,110.4,77.23,90,87,7.34,overcast clouds,0,0
302,Csanadpalota,HU,2020-04-19 19:07:12,46.25,20.73,54.0,66,75,11.41,broken clouds,0,0
303,Manadhoo,MV,2020-04-19 19:07:12,5.77,73.38,86.38,72,21,9.22,few clouds,0,0
304,Strezhevoy,RU,2020-04-19 19:07:13,60.73,77.59,42.8,100,75,4.47,broken clouds,0,0
305,Dharchula,IN,2020-04-19 19:07:14,29.85,80.53,55.49,34,97,7.78,light rain,0,0
306,Roald,NO,2020-04-19 19:07:15,62.58,6.13,46.99,81,0,11.41,clear sky,0,0
307,Shache,CN,2020-04-19 19:07:15,38.42,77.24,58.44,41,88,7.54,overcast clouds,0,0
308,Kutum,SD,2020-04-19 19:04:06,14.2,24.67,77.22,11,36,12.82,scattered clouds,0,0
309,Lompoc,US,2020-04-19 19:07:17,34.64,-120.46,62.6,59,75,5.82,broken clouds,0,0
310,Sambava,MG,2020-04-19 19:07:17,-14.27,50.17,75.54,86,11,6.04,light rain,0,0
311,Japura,ID,2020-04-19 19:07:18,-0.32,102.35,74.61,94,5,1.59,clear sky,0,0
312,Myrtle Beach,US,2020-04-19 19:07:19,33.69,-78.89,73.99,88,1,6.93,clear sky,0,0
313,Loubomo,CG,2020-04-19 19:07:19,-4.2,12.67,75.67,77,90,1.83,light rain,0,0
314,Tigil,RU,2020-04-19 19:07:20,57.8,158.67,12.6,95,98,8.7,light snow,0,0
315,Bathsheba,BB,2020-04-19 19:07:01,13.22,-59.52,86.0,58,20,19.46,few clouds,0,0
316,Lavrentiya,RU,2020-04-19 19:07:21,65.58,-171.0,16.23,91,100,6.91,overcast clouds,0,0
317,Dicabisagan,PH,2020-04-19 19:07:21,17.08,122.42,78.84,85,99,8.25,light rain,0,0
318,Balyaga,RU,2020-04-19 19:07:21,51.15,108.92,20.12,77,20,5.1,few clouds,0,0
319,Nabinagar,BD,2020-04-19 19:05:04,23.89,90.97,82.4,78,75,9.17,haze,0,0
320,Bandarbeyla,SO,2020-04-19 19:07:22,9.49,50.81,82.78,69,61,10.25,broken clouds,0,0
321,Alofi,NU,2020-04-19 19:07:23,-19.06,-169.92,75.2,94,32,2.24,scattered clouds,0,0
322,Fort Nelson,CA,2020-04-19 19:07:24,58.81,-122.7,60.8,48,40,14.99,scattered clouds,0,0
323,El Alto,PE,2020-04-19 19:07:24,-4.27,-81.21,76.82,65,19,6.04,few clouds,0,0
324,Inhambane,MZ,2020-04-19 19:07:25,-23.86,35.38,75.2,69,20,13.22,few clouds,0,0
325,Chara,RU,2020-04-19 19:07:25,56.91,118.26,10.76,77,91,5.46,light snow,0,0
326,Quatre Cocos,MU,2020-04-19 19:07:26,-20.21,57.76,77.0,83,75,9.17,broken clouds,0,0
327,Antofagasta,CL,2020-04-19 19:04:19,-23.65,-70.4,66.2,72,20,11.41,few clouds,0,0
328,Whitehorse,CA,2020-04-19 19:07:27,60.72,-135.05,48.2,42,75,11.41,broken clouds,0,0
329,Kiunga,PG,2020-04-19 19:07:27,-6.12,141.29,74.07,97,98,0.34,moderate rain,0,0
330,Flinders,AU,2020-04-19 19:07:28,-34.58,150.86,55.99,93,53,7.83,broken clouds,0,0
331,Taoudenni,ML,2020-04-19 19:07:29,22.68,-3.98,86.83,14,1,15.84,clear sky,0,0
332,Clifton,US,2020-04-19 19:05:11,40.86,-74.16,63.0,31,1,13.87,clear sky,0,0
333,Jijiga,ET,2020-04-19 19:07:30,9.35,42.8,68.31,49,100,2.15,light rain,0,0
334,Bonavista,CA,2020-04-19 19:07:14,48.65,-53.11,30.6,98,100,31.45,light snow,0,0
335,Abu Samrah,SY,2020-04-19 19:07:31,35.3,37.18,71.51,36,60,5.32,broken clouds,0,0
336,Taikang,CN,2020-04-19 19:07:31,46.83,124.42,44.33,79,100,8.14,moderate rain,0,0
337,Bakani,IN,2020-04-19 19:07:32,24.28,76.23,86.31,18,78,5.73,broken clouds,0,0
338,Moindou,NC,2020-04-19 19:07:32,-21.69,165.68,71.6,94,62,3.36,light rain,0,0
339,Russell,US,2020-04-19 19:07:33,32.35,-85.2,55.4,87,90,5.82,thunderstorm,0,0
340,Sukumo,JP,2020-04-19 19:07:34,32.93,132.73,65.57,92,100,15.12,heavy intensity rain,0,0
341,Kysyl-Syr,RU,2020-04-19 19:01:54,63.9,122.76,4.3,92,0,5.26,clear sky,0,0
342,Bambanglipuro,ID,2020-04-19 19:07:34,-7.95,110.28,79.0,81,90,2.77,light rain,0,0
343,Kasongo-Lunda,CD,2020-04-19 19:07:35,-6.47,16.82,71.91,78,73,0.34,light rain,0,0
344,Akdepe,TM,2020-04-19 19:07:35,42.06,59.38,68.0,37,30,6.93,scattered clouds,0,0
345,Bantogon,PH,2020-04-19 19:07:36,6.53,124.03,79.97,77,98,2.93,overcast clouds,0,0
346,Gorom-Gorom,BF,2020-04-19 19:07:36,14.44,-0.24,98.6,21,73,3.78,broken clouds,0,0
347,Tucuman,AR,2020-04-19 19:04:30,-26.82,-65.22,82.4,51,0,3.36,clear sky,0,0
348,Kushmurun,KZ,2020-04-19 19:07:40,52.45,64.63,49.86,56,100,4.94,overcast clouds,0,0
349,Geraldton,AU,2020-04-19 19:02:45,-28.77,114.6,57.2,87,35,10.29,scattered clouds,0,0
350,Stara Zagora,BG,2020-04-19 19:07:41,42.43,25.64,64.0,50,44,0.27,light rain,0,0
351,Ejutla De Crespo,MX,2020-04-19 19:07:41,16.57,-96.73,82.4,32,20,6.93,few clouds,0,0
352,Bousso,TD,2020-04-19 19:07:42,10.48,16.71,96.6,17,55,4.09,broken clouds,0,0
353,Port Shepstone,ZA,2020-04-19 19:04:37,-30.74,30.45,70.61,81,0,18.79,clear sky,0,0
354,Okhotsk,RU,2020-04-19 19:07:43,59.38,143.3,7.47,83,41,10.4,scattered clouds,0,0
355,Pacific Grove,US,2020-04-19 19:07:44,36.62,-121.92,60.8,59,75,5.82,broken clouds,0,0
356,Hokitika,NZ,2020-04-19 19:06:40,-42.72,170.97,49.95,75,77,3.47,light rain,0,0
357,Shihezi,CN,2020-04-19 19:07:45,44.3,86.03,60.73,34,12,1.23,few clouds,0,0
358,Nerchinskiy Zavod,RU,2020-04-19 19:07:46,51.31,119.61,20.05,78,84,14.85,broken clouds,0,0
359,Tonantins,BR,2020-04-19 19:07:46,-2.87,-67.8,83.34,75,74,3.04,moderate rain,0,0
360,Pelagiada,RU,2020-04-19 19:07:47,45.21,42.02,53.6,54,32,6.71,light rain,0,0
361,Roma,US,2020-04-19 19:06:05,43.21,-75.46,57.2,41,90,14.99,overcast clouds,0,0
362,Buala,SB,2020-04-19 19:07:48,-8.14,159.59,80.62,79,63,1.63,light rain,0,0
363,Amapa,BR,2020-04-19 19:07:49,1.0,-52.0,90.75,51,62,2.62,light rain,0,0
364,Oistins,BB,2020-04-19 19:07:49,13.07,-59.53,86.0,58,20,19.46,few clouds,0,0
365,Mayskiy,RU,2020-04-19 19:07:50,47.69,40.1,54.0,34,92,4.47,light rain,0,0
366,Iqaluit,CA,2020-04-19 19:06:03,63.75,-68.51,1.4,70,5,3.36,clear sky,0,0
367,Great Yarmouth,GB,2020-04-19 19:07:51,52.61,1.73,48.99,85,0,8.99,clear sky,0,0
368,Luena,AO,2020-04-19 19:07:51,-11.78,19.92,64.26,62,63,3.47,light rain,0,0
369,Kalabo,ZM,2020-04-19 19:07:52,-14.97,22.68,70.9,50,70,5.14,broken clouds,0,0
370,Morgan City,US,2020-04-19 19:07:52,29.7,-91.21,84.99,78,1,10.29,clear sky,0,0
371,Karakol,KG,2020-04-19 19:07:53,42.49,78.39,45.37,26,0,4.12,clear sky,0,0
372,Leshukonskoye,RU,2020-04-19 19:07:54,64.9,45.76,31.26,98,100,3.33,overcast clouds,0,0
373,Tiruppur,IN,2020-04-19 19:07:55,11.1,77.35,82.4,69,20,3.36,few clouds,0,0
374,Reidsville,US,2020-04-19 19:07:55,36.35,-79.66,63.0,42,1,3.36,clear sky,0,0
375,Mokhotlong,LS,2020-04-19 19:07:56,-29.29,29.07,48.47,36,0,1.1,clear sky,0,0
376,Xapuri,BR,2020-04-19 19:07:57,-10.65,-68.5,89.22,36,1,3.89,clear sky,0,0
377,Boende,CD,2020-04-19 19:06:15,-0.22,20.87,73.62,86,97,2.57,light rain,0,0
378,Binzhou,CN,2020-04-19 19:07:58,37.37,118.02,60.01,71,20,3.0,few clouds,0,0
379,Saint-Joseph,RE,2020-04-19 19:07:14,-21.37,55.62,73.4,78,17,10.29,light rain,0,0
380,Waspan,NI,2020-04-19 19:07:59,14.74,-83.97,89.6,66,40,8.05,scattered clouds,0,0
381,Singleton,AU,2020-04-19 19:08:00,-32.57,151.18,52.0,75,24,3.94,few clouds,0,0
382,Jaumave,MX,2020-04-19 19:08:00,23.42,-99.38,99.0,32,40,11.41,scattered clouds,0,0
383,Namibe,AO,2020-04-19 19:08:01,-15.2,12.15,76.14,62,2,14.14,light rain,0,0
384,Puerto Leguizamo,CO,2020-04-19 19:08:01,-0.19,-74.78,87.84,48,9,4.59,light rain,0,0
385,Port Hardy,CA,2020-04-19 19:05:44,50.7,-127.42,48.2,93,90,4.7,overcast clouds,0,0
386,Brae,GB,2020-04-19 19:02:05,60.4,-1.35,48.2,76,0,11.41,clear sky,0,0
387,Karratha,AU,2020-04-19 19:06:40,-20.74,116.85,84.04,55,99,3.22,overcast clouds,0,0
388,Sal Rei,CV,2020-04-19 19:08:03,16.18,-22.92,75.2,60,75,19.46,broken clouds,0,0
389,Aklavik,CA,2020-04-19 19:06:24,68.22,-135.01,19.4,44,75,3.36,broken clouds,0,0
390,Itaituba,BR,2020-04-19 19:08:04,-4.28,-55.98,72.68,96,100,0.29,moderate rain,0,0
391,Alice Town,BS,2020-04-19 19:08:05,25.72,-79.3,81.3,75,16,13.42,few clouds,0,0
392,Ndjole,GA,2020-04-19 19:08:06,-0.18,10.76,76.98,84,100,1.79,overcast clouds,0,0
393,Atar,MR,2020-04-19 19:08:06,20.52,-13.05,88.07,11,0,14.12,clear sky,0,0
394,Caramay,PH,2020-04-19 19:08:06,10.18,119.24,80.98,75,28,4.5,scattered clouds,0,0
395,Bulungu,CD,2020-04-19 19:08:07,-4.55,18.6,70.92,85,96,0.63,overcast clouds,0,0
396,Ko Samui,TH,2020-04-19 19:08:07,9.54,99.94,84.25,74,5,12.33,clear sky,0,0
397,Sao Joao Da Barra,BR,2020-04-19 19:05:04,-21.64,-41.05,80.6,57,75,11.41,broken clouds,0,0
398,Duldurga,RU,2020-04-19 19:08:08,50.68,113.59,20.71,77,76,9.35,broken clouds,0,0
399,Namatanai,PG,2020-04-19 19:08:09,-3.67,152.43,82.06,72,54,2.48,broken clouds,0,0
400,Abnub,EG,2020-04-19 19:08:09,27.27,31.15,73.4,49,0,10.29,clear sky,0,0
401,Chaman,PK,2020-04-19 19:08:10,30.92,66.45,61.25,38,67,3.27,broken clouds,0,0
402,Port Macquarie,AU,2020-04-19 19:08:11,-31.43,152.92,55.99,97,10,5.79,clear sky,0,0
403,Wattegama,LK,2020-04-19 19:08:11,6.8,81.48,78.8,100,97,2.24,overcast clouds,0,0
404,Seredeyskiy,RU,2020-04-19 19:08:12,54.05,35.23,35.42,80,100,4.0,light snow,0,0
405,Lesnoy,RU,2020-04-19 19:08:12,57.62,63.08,40.62,66,38,6.04,scattered clouds,0,0
406,Rock Sound,BS,2020-04-19 19:08:13,24.9,-76.2,78.55,80,1,11.92,clear sky,0,0
407,Vilhena,BR,2020-04-19 19:08:13,-12.74,-60.15,79.83,60,89,2.1,light rain,0,0
408,Gazojak,TM,2020-04-19 19:08:14,41.19,61.4,74.84,18,0,8.32,clear sky,0,0
409,Diffa,NE,2020-04-19 19:08:14,13.32,12.61,89.08,11,40,6.38,scattered clouds,0,0
410,Vanimo,PG,2020-04-19 19:04:51,-2.67,141.3,81.79,77,65,1.39,light rain,0,0
411,Nehe,CN,2020-04-19 19:05:07,48.48,124.83,30.87,93,100,26.06,snow,0,0
412,Hadejia,NG,2020-04-19 19:08:16,12.45,10.04,87.98,11,45,4.61,scattered clouds,0,0
413,Tecoanapa,MX,2020-04-19 19:08:18,16.52,-98.75,89.4,43,15,10.51,few clouds,0,0
414,Imbituba,BR,2020-04-19 19:06:26,-28.24,-48.67,77.0,53,20,9.17,few clouds,0,0
415,Camopi,GF,2020-04-19 19:08:19,3.17,-52.32,83.66,83,91,3.49,moderate rain,0,0
416,Dongsheng,CN,2020-04-19 19:08:19,39.82,109.98,35.92,36,0,12.08,clear sky,0,0
417,Sur,OM,2020-04-19 19:08:20,22.57,59.53,84.49,53,5,4.88,clear sky,0,0
418,Qingdao,CN,2020-04-19 19:08:20,36.1,120.37,51.8,87,0,6.71,mist,0,0
419,Cedar City,US,2020-04-19 19:05:42,37.68,-113.06,66.2,34,75,9.17,broken clouds,0,0
420,The Pas,CA,2020-04-19 19:03:52,53.83,-101.25,39.2,64,75,18.34,broken clouds,0,0
421,Newcastleton,GB,2020-04-19 19:08:22,55.18,-2.81,50.0,61,0,13.87,clear sky,0,0
422,Prince Rupert,CA,2020-04-19 19:08:22,54.32,-130.32,44.6,100,90,4.7,overcast clouds,0,0
423,Tymovskoye,RU,2020-04-19 19:08:23,50.85,142.66,33.08,86,100,9.4,overcast clouds,0,0
424,Kamaishi,JP,2020-04-19 19:08:23,39.27,141.88,46.69,86,100,12.06,overcast clouds,0,0
425,Shizunai,JP,2020-04-19 19:07:06,42.33,142.37,38.66,73,62,11.32,broken clouds,0,0
426,Viedma,AR,2020-04-19 19:05:11,-40.81,-63.0,71.6,26,68,8.81,broken clouds,0,0
427,Nantucket,US,2020-04-19 19:08:19,41.28,-70.1,51.8,62,1,26.4,clear sky,0,0
428,Rawicz,PL,2020-04-19 19:08:25,51.61,16.86,48.0,47,0,5.48,clear sky,0,0
429,Haputale,LK,2020-04-19 19:08:26,6.77,80.96,78.8,100,97,2.24,overcast clouds,0,0
430,Arlit,NE,2020-04-19 19:08:26,18.74,7.39,96.46,8,23,8.95,few clouds,0,0
431,Baijiantan,CN,2020-04-19 19:08:27,45.63,85.18,62.49,41,77,4.29,light rain,0,0
432,Lengshuijiang,CN,2020-04-19 19:05:05,27.69,111.43,60.73,75,34,1.34,scattered clouds,0,0
433,Talavera De La Reina,ES,2020-04-19 19:08:28,39.96,-4.83,63.07,63,12,6.93,light rain,0,0
434,Shahreza,IR,2020-04-19 19:08:28,32.03,51.88,60.49,27,71,2.55,broken clouds,0,0
435,Elizabeth City,US,2020-04-19 19:08:28,36.29,-76.25,72.0,55,1,11.41,clear sky,0,0
436,Abancay,PE,2020-04-19 19:08:29,-13.63,-72.88,59.0,47,40,10.29,scattered clouds,0,0
437,Novoagansk,RU,2020-04-19 19:08:29,61.94,76.66,44.67,90,100,3.33,moderate rain,0,0
438,Guanica,PR,2020-04-19 19:08:30,17.97,-66.91,87.01,58,0,8.01,clear sky,0,0
439,Grindavik,IS,2020-04-19 19:08:31,63.84,-22.43,48.2,93,90,29.97,light intensity drizzle,0,0
440,Santa,PH,2020-04-19 19:08:05,17.49,120.43,78.93,75,92,2.71,overcast clouds,0,0
441,Khanu Woralaksaburi,TH,2020-04-19 19:08:32,16.06,99.86,84.29,64,40,9.44,scattered clouds,0,0
442,Mapimi,MX,2020-04-19 19:04:57,25.82,-103.85,87.8,9,40,6.93,scattered clouds,0,0
443,Fuling,CN,2020-04-19 19:05:06,29.7,107.39,65.61,80,100,2.24,light rain,0,0
444,Batagay-Alyta,RU,2020-04-19 19:08:34,67.8,130.41,12.72,86,98,2.39,overcast clouds,0,0
445,Dzhebariki-Khaya,RU,2020-04-19 19:08:34,62.22,135.8,-2.29,88,0,1.1,clear sky,0,0
446,Rio Grande,BR,2020-04-19 19:08:27,-32.03,-52.1,80.6,57,20,14.99,few clouds,0,0
447,Kalmunai,LK,2020-04-19 19:08:35,7.42,81.82,82.74,78,81,5.01,broken clouds,0,0
448,Guanhaes,BR,2020-04-19 19:08:36,-18.77,-42.93,70.93,66,97,3.24,light rain,0,0
449,Ulladulla,AU,2020-04-19 19:08:36,-35.35,150.47,57.2,87,71,5.82,broken clouds,0,0
450,Genhe,CN,2020-04-19 19:05:08,50.78,121.52,20.68,80,100,11.16,overcast clouds,0,0
451,Port Keats,AU,2020-04-19 19:08:37,-14.25,129.55,81.7,73,14,2.01,few clouds,0,0
452,El Fuerte,MX,2020-04-19 19:08:38,26.42,-108.62,86.25,27,2,7.31,clear sky,0,0
453,Mount Isa,AU,2020-04-19 19:08:38,-20.73,139.5,60.8,51,28,7.25,scattered clouds,0,0
454,Olhao,PT,2020-04-19 19:08:39,37.03,-7.84,64.4,52,20,19.46,few clouds,0,0
455,Coquimbo,CL,2020-04-19 19:06:32,-29.95,-71.34,62.6,82,75,12.75,broken clouds,0,0
456,Ust-Nera,RU,2020-04-19 19:08:40,64.57,143.2,-4.49,77,94,3.53,overcast clouds,0,0
457,Camacha,PT,2020-04-19 19:08:40,33.08,-16.33,64.4,68,20,6.93,few clouds,0,0
458,Veraval,IN,2020-04-19 19:08:41,20.9,70.37,82.13,54,23,12.68,few clouds,0,0
459,Bud,US,2020-04-19 19:06:45,39.45,-86.18,57.0,54,40,10.71,scattered clouds,0,0
460,Songea,TZ,2020-04-19 19:08:42,-10.68,35.65,62.15,73,100,2.95,overcast clouds,0,0
461,Klyuchi,RU,2020-04-19 19:08:42,52.27,79.17,56.35,36,82,5.73,broken clouds,0,0
462,Vrangel,RU,2020-04-19 19:08:43,42.73,133.08,42.22,81,100,17.87,overcast clouds,0,0
463,Faya,SA,2020-04-19 19:07:19,18.39,42.45,66.2,82,98,4.52,light rain,0,0
464,Bria,CF,2020-04-19 19:04:05,6.54,21.99,78.71,56,98,7.14,overcast clouds,0,0
465,Huarmey,PE,2020-04-19 19:08:44,-10.07,-78.15,80.08,57,7,10.69,clear sky,0,0
466,Honiara,SB,2020-04-19 19:08:45,-9.43,159.95,75.2,94,20,3.36,few clouds,0,0
467,Bage,BR,2020-04-19 19:08:45,-31.33,-54.11,82.4,37,2,5.82,clear sky,0,0
468,Shenzhen,CN,2020-04-19 19:04:50,22.55,114.07,77.0,97,58,4.14,broken clouds,0,0
469,Yulara,AU,2020-04-19 19:08:47,-25.24,130.99,80.6,30,40,2.24,scattered clouds,0,0
470,Baruun-Urt,MN,2020-04-19 19:08:47,46.68,113.28,26.01,71,100,16.69,light snow,0,0
471,Rio Cuarto,AR,2020-04-19 19:08:48,-33.13,-64.35,82.4,32,0,6.93,clear sky,0,0
472,Morondava,MG,2020-04-19 19:04:50,-20.28,44.28,79.57,77,0,10.98,clear sky,0,0
473,Solnechnyy,RU,2020-04-19 19:08:49,50.72,136.63,36.54,72,100,2.35,overcast clouds,0,0
474,Sakakah,SA,2020-04-19 19:08:50,29.97,40.21,75.2,25,21,9.17,few clouds,0,0
475,Siniscola,IT,2020-04-19 19:08:50,40.57,9.69,60.8,93,40,4.7,scattered clouds,0,0
476,Port Hedland,AU,2020-04-19 19:08:51,-20.32,118.57,78.8,88,92,4.7,overcast clouds,0,0
477,Emerald,AU,2020-04-19 19:08:51,-23.53,148.17,66.2,68,0,11.41,clear sky,0,0
478,Denpasar,ID,2020-04-19 19:08:52,-8.65,115.22,78.8,100,20,1.12,few clouds,0,0
479,Labuhan,ID,2020-04-19 19:08:52,-6.88,112.21,80.08,81,63,1.57,broken clouds,0,0
480,Nome,US,2020-04-19 19:08:52,64.5,-165.41,35.6,93,90,3.36,overcast clouds,0,0
481,Omboue,GA,2020-04-19 19:08:53,-1.57,9.26,80.78,82,73,4.76,light rain,0,0
482,Kolondieba,ML,2020-04-19 19:08:53,11.09,-6.89,100.54,17,76,1.1,broken clouds,0,0
483,Shahrud,IR,2020-04-19 19:07:51,36.42,54.98,57.38,38,94,12.17,light rain,0,0
484,Santa Maria,BR,2020-04-19 19:08:55,-29.68,-53.81,83.39,33,0,2.48,clear sky,0,0
485,Alma,CA,2020-04-19 19:04:20,48.55,-71.65,42.01,69,100,1.99,light rain,0,0
486,Markova,UA,2020-04-19 19:08:57,48.68,24.41,48.2,31,100,4.47,overcast clouds,0,0
487,Riyadh,SA,2020-04-19 19:05:14,24.69,46.72,80.6,30,95,6.93,overcast clouds,0,0
488,Kaeo,NZ,2020-04-19 19:08:58,-35.1,173.78,57.99,94,100,2.64,light rain,0,0
489,Cacequi,BR,2020-04-19 19:08:58,-29.88,-54.83,82.67,35,0,1.68,clear sky,0,0
490,Porto Walter,BR,2020-04-19 19:08:59,-8.27,-72.74,89.17,31,18,4.03,few clouds,0,0
491,Marrakesh,MA,2020-04-19 19:08:59,31.63,-8.01,69.8,46,75,10.29,broken clouds,0,0
492,Okato,NZ,2020-04-19 19:06:31,-39.2,173.88,54.0,88,39,1.01,scattered clouds,0,0
493,Caravelas,BR,2020-04-19 19:06:37,-17.71,-39.25,77.41,76,74,19.39,light rain,0,0
494,Osakarovka,KZ,2020-04-19 19:09:01,50.56,72.57,55.24,46,12,3.83,few clouds,0,0
495,Huilong,CN,2020-04-19 19:09:02,31.81,121.66,55.99,91,71,9.28,broken clouds,0,0
496,Makakilo City,US,2020-04-19 19:06:24,21.35,-158.09,77.0,69,75,2.66,light rain,0,0
497,Pringsewu,ID,2020-04-19 19:09:04,-5.36,104.97,75.34,89,92,1.25,light rain,0,0
498,Presidencia Roque Saenz Pena,AR,2020-04-19 19:09:05,-26.79,-60.44,87.55,25,0,4.27,clear sky,0,0
499,San Jeronimo,PE,2020-04-19 19:09:05,-11.95,-75.28,57.45,20,54,5.95,light rain,0,0
500,Pec,XK,2020-04-19 19:08:04,42.66,20.29,68.0,30,40,12.75,scattered clouds,0,0
501,Dzilam Gonzalez,MX,2020-04-19 19:09:06,21.28,-88.93,100.0,29,80,11.99,broken clouds,0,0
502,Tateyama,JP,2020-04-19 19:09:06,34.98,139.87,51.01,84,100,7.0,overcast clouds,0,0
503,Ambilobe,MG,2020-04-19 19:09:07,-13.2,49.05,74.53,87,50,3.74,light rain,0,0
